"accountID","transactionAmountUSD","transactionAmount","transactionCurrencyCode","transactionDate","transactionTime","localHour","transactionIPaddress","ipState","ipPostcode","ipCountryCode","isProxyIP","browserLanguage","paymentInstrumentType","cardType","paymentBillingPostalCode","paymentBillingState","paymentBillingCountryCode","cvvVerifyResult","digitalItemCount","physicalItemCount","label"
"A914801017284229",125.99,125.99,"USD",20130515,24852,20,68.35,"florida","32401","us","false","en-US","CREDITCARD","VISA","32301","FL","US","M",1,0,"false"
"A985156042863963",156.792046,149.99,"AUD",20130925,946,9,1.125,"south australia","5000","au","false","en-AU","CREDITCARD","VISA","5275","South Australia","AU","M",1,0,"false"
"A1899947039860170",147.69,147.69,"USD",20130723,144121,8,173.248,"wisconsin","54822","us","false","en-US","CREDITCARD","VISA","54812","WI","US","M",1,0,"false"
"A1688852167113270",102.352751,64.99,"GBP",20130909,151953,15,92.3,"greater london","tw8","gb","false","en-GB","CREDITCARD","VISA","SK14 5LN","NA","GB","M",0,1,"false"
"A844428047686933",139.99,139.99,"USD",20130829,232038,18,71.18,"florida","33603","us","false","en-US","CREDITCARD","MC","34232","FL","US","M",1,0,"false"
"A1055521061013880",143.49,143.49,"USD",20130418,210823,14,74.12,"arizona","85040","us","false","en-US","CREDITCARD","VISA","80916","CO","US","M",1,0,"false"
"A914801145984515",126.59,126.59,"USD",20130930,233732,17,208.95,"wisconsin","54154","us","false","en-US","CREDITCARD","VISA","54124","WI","US","M",1,0,"false"
"A389714089778613",88.114578,88.48,"CAD",20130910,55624,21,205.25,"british columbia","v1p 1a1","ca","false","en-CA","CREDITCARD","VISA","V2A2V6","BC","CA","M",1,0,"false"
"A313804475361641",534.99,534.99,"USD",20130610,200240,15,50.9,"indiana","46168","us","false","en-US","CREDITCARD","MC","46123","IN","US","M",0,1,"false"
"A318276441949342",78.72,78.72,"USD",20130918,22740,21,97.72,"maryland","20876","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A311198603931206",218.394,19800,"JPY",20130807,20826,11,111.87,"osaka","530","jp","false","ja-JP","CREDITCARD","VISA","231-0848","????","JP","M",0,1,"false"
"A985157015597880",349.34016,10497,"RUB",20130527,60823,9,92.36,"moskva","100000","ru","true","ru-RU","CREDITCARD","VISA","117342","NA","RU","M",6,0,"false"
"A1688852413703160",106.99,106.99,"USD",20130605,12754,-99,201.247,"san salvador","1702","sv","false","en-US","CREDITCARD","VISA","7060","NJ","US","M",1,0,"false"
"A985156591263911",49.98,49.98,"USD",20130527,231830,15,24.165,"california","92123","us","false","en-US","CREDITCARD","MC","92124","CA","US","M",2,0,"false"
"A844427183062154",524.99,524.99,"USD",20130618,231047,18,173.79,"district of columbia","20026","us","false","en-US","CREDITCARD","VISA","22193","VA","US","M",0,1,"false"
"A1055520919930760",106.4762,79,"EUR",20130917,125253,12,109.255,"dublin","0","ie","false","en-IE","CREDITCARD","VISA","NA","NA","IE","M",1,0,"false"
"A844428146502373",139.99,139.99,"USD",20130826,211338,16,98.166,"virginia","23509","us","false","en-US","CREDITCARD","VISA","23701","VA","US","M",1,0,"false"
"A914800990016721",65.31,65.31,"USD",20130915,194812,14,72.89,"new york","10020","us","false","en-US","CREDITCARD","VISA","11413","NY","US","M",0,1,"false"
"A844427923491460",86.59,86.59,"USD",20130427,234035,16,107.196,"texas","79906","us","false","en-US","CREDITCARD","VISA","79924","TX","US","M",1,0,"false"
"A914801129732705",139.99,139.99,"USD",20130913,235556,15,174.134,"california","93308","us","false","en-US","CREDITCARD","VISA","93312","CA","US","M",1,0,"false"
"A914800634040244",106.4762,79,"EUR",20130422,203603,21,88.117,"oberoesterreich","4020","at","false","de-AT","CREDITCARD","MC","4020","NA","AT","M",1,0,"false"
"A320332824012453",136.49,136.49,"USD",20130615,162858,11,72.219,"virginia","22081","us","false","en-US","CREDITCARD","AMEX","20190","VA","US","M",0,1,"false"
"A914800409899112",120.10945,239,"BRL",20130912,182453,15,177.223,"rio de janeiro","20010-000","br","false","pt-BR","CREDITCARD","VISA","45400-000","BA","BR","M",1,0,"false"
"A404144160533143",64.1,64.1,"USD",20130915,204732,14,173.17,"missouri","65806","us","false","en-US","CREDITCARD","VISA","63841","MO","US","M",0,1,"false"
"A1759221151896710",173.223251,109.99,"GBP",20130928,40603,4,109.7,"greater london","e11","gb","false","en-GB","CREDITCARD","VISA","BT52 2HX","NA","GB","M",1,0,"false"
"A844427341211315",145.82,145.82,"USD",20130810,222057,12,72.234,"hawaii","96822","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A1055521090376860",86.19,86.19,"USD",20130521,182413,13,137.148,"ohio","44115","us","false","en-US","CREDITCARD","MC","44106","OH","US","M",1,0,"false"
"A914800787622558",440.956251,279.99,"GBP",20130619,92518,9,193.151,"greater london","sw1h","gb","false","en-GB","CREDITCARD","VISA","CT4 6PS","NA","GB","M",1,0,"false"
"A985157117573196",239.98,239.98,"USD",20130919,25715,18,71.189,"california","90006","us","false","en-US","CREDITCARD","VISA","92508","CA","US","M",2,0,"false"
"A305214539842872",147.69,147.69,"USD",20130403,221530,16,75.135,"wisconsin","53725","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A844427328488892",84.79,84.79,"USD",20130813,21644,21,204.111,"virginia","22824","us","false","en-US","CREDITCARD","VISA","26807","WV","US","M",1,0,"false"
"A844427483249817",139.99,139.99,"USD",20130808,204356,12,108.184,"california","90403","us","false","en-US","CREDITCARD","VISA","91411","CA","US","M",1,0,"false"
"A985156652577611",265.88,289000,"KRW",20130617,92638,18,221.141,"seoul teukbyeolsi","0","kr","false","ko-KR","CREDITCARD","MC","135-843","?????","KR","M",1,0,"false"
"A985156337321129",399.99,399.99,"USD",20130621,192420,11,68.233,"california","95122","us","false","en-US","CREDITCARD","AMEX","95038","CA","US","M",1,0,"false"
"A316965569884057",88.114578,88.48,"CAD",20130905,161719,10,184.7,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","VISA","NA","NA","NA","M",1,0,"false"
"A1759220995083800",534.99,534.99,"USD",20130613,10708,20,68.205,"florida","32812","us","false","en-US","CREDITCARD","VISA","34771","FL","US","X",0,1,"false"
"A1759220915142000",145.347227,145.95,"CAD",20130505,134723,7,74.216,"manitoba","r2c 0a1","ca","false","en-CA","CREDITCARD","VISA","R2N 1G8","MB","CA","M",1,0,"false"
"A1899946303152360",105.99,105.99,"USD",20130407,164011,11,67.149,"michigan","48084","us","false","en-US","CREDITCARD","VISA","48195","MI","US","M",1,0,"false"
"A1055520694881700",39.1,39.1,"USD",20130529,181435,13,72.45,"new york","14075","us","false","en-US","CREDITCARD","MC","14075","NY","US","M",0,1,"false"
"A985157021027681",149.61,149.61,"USD",20130604,214749,15,71.49,"minnesota","55101","us","false","en-US","CREDITCARD","VISA","55339","MN","US","M",1,0,"false"
"A1899945775325910",677.191251,429.99,"GBP",20130611,190823,19,77.97,"west lothian","eh54","gb","false","en-GB","CREDITCARD","VISA","eh54 6dn","NA","GB","M",0,1,"false"
"A914800545232928",117.96,117.96,"USD",20130715,183912,12,65.66,"texas","78416","us","false","en-US","CREDITCARD","MC","77984","TX","US","M",1,0,"false"
"A985156469990917",541.49,541.49,"USD",20130621,193523,12,204.17,"arizona","85040","us","false","en-US","CREDITCARD","MC","85041","AZ","US","M",0,1,"false"
"A1055521467155080",516.11,516.11,"USD",20130731,191558,14,129.22,"ohio","44106","us","false","en-US","CREDITCARD","VISA","43610","OH","US","M",0,2,"false"
"A985157007623480",352.421273,324.95,"CHF",20130515,132739,14,212.35,"zuerich","8043","ch","false","de-CH","CREDITCARD","VISA","8142","NA","CH","M",1,0,"false"
"A844427473961403",4.99,4.99,"USD",20130527,223813,14,174.65,"california","92123","us","false","en-US","CREDITCARD","VISA","92110","CA","US","M",1,0,"false"
"A1899945810584860",4.99,4.99,"USD",20130525,221042,14,206.29,"washington","98161","us","true","en-US","CREDITCARD","VISA","91345","CA","US","M",1,0,"false"
"A914800239242105",53.8,53.8,"USD",20130723,35639,20,75.7,"colorado","80915","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A985156972416721",173.223251,109.99,"GBP",20130417,192253,19,86.157,"sheffield","s1","gb","false","en-GB","CREDITCARD","VISA","dt6 3pe","NA","GB","M",1,0,"false"
"A914801064967803",94.478251,59.99,"GBP",20130719,133229,13,87.114,"greater london","w9","gb","false","en-GB","CREDITCARD","AMEX","W9 1EP","NA","GB","M",1,0,"false"
"A1829580919999690",362.5582,269,"EUR",20130527,161335,17,88.26,"barcelona","8001","es","true","es-ES","CREDITCARD","VISA","28860","Madrid","ES","M",2,0,"false"
"A1899945851010800",64.18,64.18,"USD",20130723,122537,7,99.115,"north carolina","28204","us","false","en-US","CREDITCARD","VISA","28262","NC","US","M",0,1,"false"
"A1055521434983010",147.13,147.13,"USD",20130725,181935,12,184.59,"wisconsin","53405","us","false","en-US","CREDITCARD","VISA","53402","WI","US","M",1,0,"false"
"A844428098312872",127.19,127.19,"USD",20130723,2854,19,108.227,"florida","32114","us","false","en-US","CREDITCARD","VISA","32953","FL","US","M",1,0,"false"
"A1055521490335770",173.223251,109.99,"GBP",20130825,152859,15,2.31,"greater london","sw18","gb","false","en-GB","CREDITCARD","VISA","KA8 8LS","NA","GB","M",1,0,"false"
"A985156743253227",233.74,233.74,"USD",20130603,155316,10,173.48,"massachusetts","2118","us","false","en-US","CREDITCARD","AMEX","1845","MA","US","M",1,0,"false"
"A914800955145158",377.370522,279.99,"EUR",20130919,181326,19,88.178,"hauts-de-seine","92120","fr","false","fr-FR","CREDITCARD","VISA","92120","NA","FR","M",1,1,"false"
"A1055520478006670",4.99,4.99,"USD",20130525,194554,11,24.2,"oregon","97005","us","false","en-US","CREDITCARD","MC","97229","OR","US","M",1,0,"false"
"A1688852719191320",109.99,109.99,"USD",20130911,192249,11,184.189,"california","93103","us","false","en-US","CREDITCARD","VISA","93013","CA","US","M",1,0,"false"
"A1829581016251910",10.66,10.66,"USD",20130521,200749,14,38.1,"texas","77007","us","false","en-US","CREDITCARD","VISA","77027","TX","US","M",1,0,"false"
"A914800372932200",151.19,151.19,"USD",20130604,220231,17,70.1,"new york","14614","us","false","en-US","CREDITCARD","DISCOVER","14420","NY","US","M",1,0,"false"
"A1829581059753120",4.99,4.99,"USD",20130525,162231,8,50.131,"california","95050","us","false","en-US","CREDITCARD","VISA","95014","CA","US","M",1,0,"false"
"A985157127431712",149.79,149.79,"USD",20130928,202331,15,216.15,"new york","14534","us","false","en-US","CREDITCARD","VISA","2905","RI","US","M",1,0,"false"
"A985156206008108",16.02,16.02,"USD",20130609,225640,16,173.17,"minnesota","55350","us","false","en-US","PAYPAL","U","NA","NA","US","N",1,0,"false"
"A844427185723626",106.72,106.72,"USD",20130613,145010,9,184.175,"ohio","43551","us","false","en-US","CREDITCARD","VISA","84013","UT","US","M",2,0,"false"
"A914801031990682",119.06,119.06,"USD",20130527,130221,7,70.24,"texas","77007","us","false","en-US","CREDITCARD","VISA","77450","TX","US","M",1,0,"false"
"A1759221416927050",5.46,5.46,"USD",20130609,93139,1,24.19,"washington","98161","us","false","en-US","CREDITCARD","MC","98125","WA","US","M",1,0,"false"
"A1055521277769760",187.3442,139,"EUR",20130520,141309,15,83.202,"paris","75001","fr","false","fr-FR","CREDITCARD","VISA","75002","NA","FR","M",2,0,"false"
"A1759222230701420",54.11,54.11,"USD",20130406,212946,15,75.32,"texas","79102","us","false","en-US","CREDITCARD","DISCOVER","76055","TX","US","M",1,0,"false"
"A1055520843877060",63.8,63.8,"USD",20130819,82719,1,166.7,"utah","84111","us","false","en-US","CREDITCARD","VISA","84701","UT","US","M",0,1,"false"
"A914801121318551",79.99,79.99,"USD",20130906,1202,16,108.231,"california","93940","us","false","en-US","CREDITCARD","MC","30076","GA","US","M",1,0,"false"
"A914800951624617",139.99,139.99,"USD",20130407,195117,14,108.21,"south carolina","29407","us","false","en-US","CREDITCARD","VISA","29466","SC","US","M",1,0,"false"
"A985157083648923",149.79,149.79,"USD",20130812,2725,18,75.135,"nebraska","68845","us","false","en-US","CREDITCARD","VISA","69301","NE","US","M",1,0,"false"
"A985156985380875",143.49,143.49,"USD",20130409,23146,19,76.25,"colorado","80915","us","false","en-US","CREDITCARD","VISA","80910","CO","US","M",1,0,"false"
"A985156955691701",119.39,119.39,"USD",20130605,170933,11,68.103,"kansas","66102","us","false","en-US","CREDITCARD","VISA","66762","KS","US","M",1,0,"false"
"A844427272177008",86.89,86.89,"USD",20130713,141302,9,68.194,"new york","11801","us","false","en-US","CREDITCARD","DISCOVER","11787","NY","US","M",1,0,"false"
"A844427595324336",24.99,24.99,"USD",20130602,133047,6,76.25,"colorado","80004","us","false","en-US","CREDITCARD","VISA","80022","CO","US","M",1,0,"false"
"A985156162600578",161.722522,119.99,"EUR",20130517,174255,18,178.26,"berlin","13178","de","false","de-DE","CREDITCARD","VISA","89312","NA","DE","M",0,1,"false"
"A985156681722319",127.49,127.49,"USD",20130914,192413,13,69.47,"illinois","60070","us","false","en-US","CREDITCARD","MC","60056","IL","US","M",1,0,"false"
"A1055520832668350",187.3442,139,"EUR",20130706,95110,10,78.112,"paris","75001","fr","false","fr-FR","CREDITCARD","MC","44320","NA","FR","M",1,0,"false"
"A1055521385993150",139.99,139.99,"USD",20130412,35223,19,99.9,"california","91101","us","false","en-US","CREDITCARD","VISA","91001","CA","US","M",1,0,"false"
"A985157085892035",149.79,149.79,"USD",20130919,235953,18,76.117,"new jersey","8201","us","false","en-US","CREDITCARD","VISA","NA","NA","NA","M",1,0,"false"
"A844427328198381",63.89,63.89,"USD",20130908,195739,14,76.188,"ohio","44601","us","false","en-US","CREDITCARD","VISA","44720","OH","US","M",0,1,"false"
"A844428041065682",173.223251,109.99,"GBP",20130418,155813,15,92.5,"greater london","cr5","gb","false","en-GB","CREDITCARD","MC","l30 9tf","NA","GB","M",1,0,"false"
"A1759220938055020",145.16797,145.77,"CAD",20130415,152618,10,129.97,"ontario","n2l 3g1","ca","false","en-CA","CREDITCARD","VISA","N2E0A3","ON","CA","M",1,0,"false"
"A844427643948571",173.223251,109.99,"GBP",20130803,53137,5,82.132,"greater london","ub8","gb","true","en-GB","CREDITCARD","VISA","se18 7ey","NA","GB","M",1,0,"false"
"A985157098279248",237.15,237.15,"USD",20130829,174120,12,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","NA","NA","NA","M",1,0,"false"
"A844428086886250",71.459352,219.99,"MYR",20130626,134823,21,203.121,"selangor","40000","my","false","en-MY","CREDITCARD","VISA","24300","Terengganu","MY","P",1,0,"false"
"A985156960565214",151.54,151.54,"USD",20130508,172746,11,107.194,"texas","77007","us","false","en-US","CREDITCARD","VISA","77087","TX","US","M",1,0,"false"
"A1055520588768710",94.183142,849.99,"ZAR",20130704,61639,8,105.228,"western cape","7530","za","false","en-ZA","CREDITCARD","VISA","3680","NA","ZA","M",1,0,"false"
"A914800413520045",363.890898,365.4,"CAD",20130403,155848,-99,204.8,"saskatchewan","s7k 3h1","ca","false","en-CA","PAYPAL","U","NA","NA","CA","N",2,2,"false"
"A1899945553305980",103.48965,99,"AUD",20130429,221207,8,121.217,"new south wales","1005","au","false","en-AU","CREDITCARD","MC","2428","New South Wales","AU","M",1,0,"false"
"A844428171308147",1180.20015,1129,"AUD",20130926,102045,20,118.208,"tasmania","7000","au","false","en-AU","PAYPAL","U","NA","NA","AU","N",0,1,"false"
"A1970327009661710",119.67,119.67,"USD",20130415,141756,7,71.223,"arizona","85013","us","false","en-US","CREDITCARD","VISA","85224-1819","AZ","US","M",1,0,"false"
"A1055520508536460",534.99,534.99,"USD",20130830,52423,0,70.145,"georgia","31701","us","false","en-US","CREDITCARD","VISA","31707","GA","US","M",0,1,"false"
"A914800784731094",470.78,470.78,"USD",20130830,155148,11,24.42,"none","791","pr","false","en-US","CREDITCARD","VISA","694","PR","US","M",2,0,"false"
"A844427113355126",99.99,99.99,"USD",20130816,205715,15,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","72712","AR","US","M",1,0,"false"
"A1759221099860510",64.79,64.79,"USD",20130913,221753,17,149.125,"new york","13902","us","false","en-US","PAYPAL","U","NA","NA","US","N",0,1,"false"
"A1899946977632390",0.15,0.15,"USD",20130619,170132,-99,131.107,"washington","98052","us","true","en-US","CREDITCARD","VISA","98019","WA","US","N",1,0,"false"
"A985156652940694",109.74,109.74,"USD",20130930,185158,13,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","DISCOVER","37745","TN","US","M",1,0,"false"
"A914801117976676",151.54,151.54,"USD",20130831,33454,22,208.13,"massachusetts","2090","us","false","en-US","CREDITCARD","VISA","78521","TX","US","M",1,0,"false"
"A914800959987827",148.74,148.74,"USD",20130801,200815,14,50.103,"illinois","60115","us","false","en-US","CREDITCARD","VISA","61073","IL","US","M",1,0,"false"
"A985156999586431",91.08,99000,"KRW",20130604,142300,23,110.9,"seoul teukbyeolsi","0","kr","false","ko-KR","CREDITCARD","VISA","158-730","???","KR","M",1,0,"false"
"A914800169042735",675.77,675.77,"USD",20130612,42550,20,24.7,"california","94596","us","false","en-US","CREDITCARD","MC","94520","CA","US","M",0,3,"false"
"A1055521408238940",119.48,119.48,"USD",20130525,212238,16,69.123,"new york","11801","us","false","en-US","CREDITCARD","VISA","11804","NY","US","M",1,0,"false"
"A914801124519931",26.63,26.63,"USD",20130906,202102,13,128.187,"utah","84602","us","false","en-US","CREDITCARD","MC","84660","UT","US","M",1,0,"false"
"A844428002863236",106.4762,79,"EUR",20130612,100343,11,85.178,"berlin","13178","de","false","de-DE","CREDITCARD","MC","12167","NA","DE","P",1,0,"false"
"A844427623552580",173.223251,109.99,"GBP",20130401,130601,13,86.136,"birmingham","b1","gb","false","en-GB","CREDITCARD","VISA","CF83 1GG","NA","GB","M",1,0,"false"
"A1829582430027180",86.75,86.75,"USD",20130906,42711,21,75.172,"arizona","85013","us","false","en-US","CREDITCARD","VISA","86001","AZ","US","M",1,0,"false"
"A914800580097402",148.74,148.74,"USD",20130828,192624,13,98.228,"illinois","62701","us","false","en-US","CREDITCARD","VISA","60558","IL","US","M",1,0,"false"
"A985157065430230",346.462251,219.99,"GBP",20130723,174144,17,90.204,"greater london","e7","gb","false","en-GB","CREDITCARD","VISA","ME9 8JL","NA","GB","M",1,0,"false"
"A844428032939763",115.49,115.49,"USD",20130407,221002,17,184.153,"maine","4021","us","false","en-US","CREDITCARD","VISA","4105","ME","US","M",1,0,"false"
"A844427494989784",181.6153,1159,"SEK",20130914,110706,12,83.226,"stockholms lan","118 58","se","false","sv-SE","CREDITCARD","MC","162 45","NA","SE","M",0,1,"false"
"A914801027484744",638.66,638.66,"USD",20130620,161153,10,173.11,"texas","77007","us","false","en-US","CREDITCARD","VISA","77069","TX","US","M",1,0,"false"
"A844427989780647",599.9,599.9,"USD",20130526,42923,0,24.139,"none","669","pr","false","en-US","PAYPAL","U","NA","NA","US","N",10,0,"false"
"A914801007485410",106.99,106.99,"USD",20130424,110240,6,71.5,"ohio","44907","us","false","en-US","CREDITCARD","VISA","43031","OH","US","M",1,0,"false"
